id,WKT
3711,"POINT(13.3557544685793 49.7244766084421)"
3712,"POINT(13.3606616762064 49.7213556326312)"
3713,"POINT(13.3649460519103 49.7256732860036)"
3714,"POINT(13.364266175632 49.7251143522988)"
3715,"POINT(13.3640630272658 49.7249282297491)"
3716,"POINT(13.3670913641746 49.7255750434589)"
3717,"POINT(13.3676615949659 49.725277538377)"
3718,"POINT(13.3684400506441 49.72590492293)"
3719,"POINT(13.3689874211587 49.7245856004519)"
3720,"POINT(13.3697517382854 49.7252112552017)"
3721,"POINT(13.3702556518248 49.7239291303008)"
3722,"POINT(13.3701095081257 49.7254795509373)"
3723,"POINT(13.3712013634456 49.7263390048243)"
3724,"POINT(13.3704270564548 49.7253116312386)"
3725,"POINT(13.3713730741557 49.7248361228059)"
3726,"POINT(13.371590668815 49.7231436999092)"
3727,"POINT(13.3745085024377 49.7218437081798)"
3728,"POINT(13.3745698518438 49.7216035959582)"
3729,"POINT(13.3720339398432 49.7213154068599)"
3730,"POINT(13.3732837618215 49.7214185568171)"
3731,"POINT(13.3719355516553 49.7216720923507)"
3732,"POINT(13.374176810721 49.7227176456986)"
3733,"POINT(13.3745278009881 49.7229868692225)"
3734,"POINT(13.3489028962541 49.7296641235946)"
3735,"POINT(13.3564003704151 49.729915817452)"
3736,"POINT(13.3579572781419 49.7304501123513)"
3737,"POINT(13.3567774003673 49.7293879550079)"
3738,"POINT(13.3578388311441 49.7293377609746)"
3739,"POINT(13.3580833338251 49.7275670073032)"
3742,"POINT(13.3647899864179 49.7267529493463)"
3743,"POINT(13.3658547013498 49.7263754662761)"
3744,"POINT(13.3662198194706 49.726075660629)"
3745,"POINT(13.3662408189656 49.7266740167454)"
3746,"POINT(13.3665480281511 49.7269273195939)"
3747,"POINT(13.3699115574228 49.7270446950675)"
3748,"POINT(13.373073435519 49.7277662199842)"
3749,"POINT(13.3759140282021 49.7230442948782)"
3750,"POINT(13.375860977664 49.7232739745183)"
3751,"POINT(13.3777488915206 49.721641192432)"
3752,"POINT(13.3776575608305 49.722835660757)"
3753,"POINT(13.3771981906226 49.7222549035873)"
3754,"POINT(13.3768281178099 49.7218126601792)"
3755,"POINT(13.3767935986732 49.7233493396121)"
3756,"POINT(13.3774809805725 49.7236112462273)"
3757,"POINT(13.3773987287925 49.7239623823486)"
3758,"POINT(13.3761981474389 49.7217406554537)"
3759,"POINT(13.3715899932033 49.7297996662645)"
3760,"POINT(13.371457840994 49.7282031295647)"
3761,"POINT(13.369832392726 49.729865109042)"
3762,"POINT(13.369004763208 49.7288629989013)"
3763,"POINT(13.3687545103537 49.7286592047761)"
3764,"POINT(13.3680035237297 49.7280476231298)"
3765,"POINT(13.367239407761 49.7290429196894)"
3766,"POINT(13.3683497906963 49.72902715869)"
3767,"POINT(13.3676082480537 49.7288664629576)"
3768,"POINT(13.3689034813408 49.727574582122)"
3769,"POINT(13.3672843358663 49.728410280324)"
3770,"POINT(13.3653826354766 49.729090108357)"
3771,"POINT(13.3649390703703 49.7276917811859)"
3772,"POINT(13.3674212421797 49.7275994460046)"
3773,"POINT(13.3647085890003 49.7299403510307)"
3774,"POINT(13.361569795032 49.729991595238)"
3775,"POINT(13.3617172498757 49.7309836045887)"
3776,"POINT(13.3618994849554 49.7305897190977)"
3777,"POINT(13.3584038924718 49.7299255497251)"
3778,"POINT(13.3639837552115 49.730268631009)"
3779,"POINT(13.3627267541807 49.7309976843869)"
3780,"POINT(13.3649422490953 49.7310206882255)"
3781,"POINT(13.3653919943364 49.7299211805015)"
3782,"POINT(13.3681453683424 49.7299114041233)"
3783,"POINT(13.3672094017492 49.7303776675797)"
3784,"POINT(13.3658265431182 49.7303886805817)"
3785,"POINT(13.367809488092 49.7308477529502)"
3786,"POINT(13.365218787031 49.7308520297372)"
3787,"POINT(13.3668173692219 49.7314010400267)"
3788,"POINT(13.3678393981308 49.7326681839521)"
3789,"POINT(13.365187201304 49.7323396549982)"
3790,"POINT(13.3638758973787 49.7315865738558)"
3791,"POINT(13.3616299602068 49.7302734445419)"
3792,"POINT(13.3621193488451 49.7319434981275)"
3793,"POINT(13.3677373629385 49.7330005743691)"
3794,"POINT(13.3676943560035 49.7328141887949)"
3795,"POINT(13.3682115500447 49.7326767349794)"
3796,"POINT(13.3576503527875 49.7319262769511)"
3797,"POINT(13.3569824457101 49.7325478143212)"
3798,"POINT(13.3576964159357 49.7323403434746)"
3799,"POINT(13.3577100334096 49.7324878591806)"
3800,"POINT(13.3605688259175 49.7332679897217)"
3801,"POINT(13.3625482448009 49.7327781116455)"
3802,"POINT(13.3607397967122 49.732459042949)"
3803,"POINT(13.3606888679777 49.7322004494974)"
3804,"POINT(13.3590590212119 49.7321971419038)"
3805,"POINT(13.3575538995187 49.7309793288119)"
3806,"POINT(13.3732229810299 49.728591330676)"
3807,"POINT(13.3732932192954 49.7292273846251)"
3808,"POINT(13.3733440459779 49.7296567619337)"
3809,"POINT(13.3731914279176 49.7282150173473)"
3810,"POINT(13.3746837650621 49.7297906824083)"
3811,"POINT(13.3745688376145 49.7288873521575)"
3812,"POINT(13.3746390161054 49.7293776479941)"
3813,"POINT(13.3745459080733 49.7285438840768)"
3814,"POINT(13.3745167723237 49.7281571512835)"
3815,"POINT(13.3682025187556 49.7306469835477)"
3816,"POINT(13.3692535723751 49.7314692235022)"
3817,"POINT(13.3688399552931 49.7302877056724)"
3818,"POINT(13.370055734615 49.7314179127175)"
3819,"POINT(13.3717573510115 49.7313586978087)"
3820,"POINT(13.3734931918186 49.7312919419831)"
3821,"POINT(13.3735197211787 49.7315851811686)"
3822,"POINT(13.3733604051629 49.7298166643632)"
3823,"POINT(13.3748318340549 49.7315315383318)"
3824,"POINT(13.3748284394591 49.7312497089626)"
3825,"POINT(13.375664198979 49.7312260686096)"
3826,"POINT(13.3751179804901 49.7323989940024)"
3827,"POINT(13.3703148444076 49.7348888343409)"
3828,"POINT(13.370168892648 49.732955678346)"
3829,"POINT(13.3499468775654 49.6757901728752)"
3830,"POINT(13.3475172071212 49.676551605669)"
3831,"POINT(13.3718729960688 49.7329147543224)"
3832,"POINT(13.3717923152281 49.7318794617342)"
3833,"POINT(13.3748666312436 49.7328778594054)"
3834,"POINT(13.3736732480286 49.7328742417125)"
3835,"POINT(13.374543917271 49.7331496723695)"
3836,"POINT(13.3734444436761 49.7349125656225)"
3837,"POINT(13.3725322074225 49.7343473105679)"
3838,"POINT(13.372008944008 49.7343632190906)"
3839,"POINT(13.3721329149144 49.7348510667041)"
3840,"POINT(13.3814539762219 49.7298209810049)"
3741,"POINT(13.359482355035 49.7263730719377)"
3841,"POINT(13.3864751147567 49.727972230422)"
3842,"POINT(13.3880545883422 49.7278919889067)"
3843,"POINT(13.3862423651066 49.7312782106437)"
3844,"POINT(13.3839348965909 49.7309629345609)"
3845,"POINT(13.384924806465 49.7294047543892)"
3846,"POINT(13.3834930253612 49.72818913839)"
3847,"POINT(13.385559795989 49.7273746615612)"
3848,"POINT(13.3855099518559 49.7281227673338)"
3849,"POINT(13.3861262045438 49.7271514389332)"
3850,"POINT(13.3866873797053 49.7313981995808)"
3851,"POINT(13.3864709233684 49.7306766810666)"
3852,"POINT(13.3869104220527 49.7314468007045)"
3853,"POINT(13.387153302817 49.7305391992371)"
3854,"POINT(13.3894819768677 49.7298776029554)"
3855,"POINT(13.3891473728872 49.7295316017211)"
3856,"POINT(13.3917177031588 49.7303323084459)"
3857,"POINT(13.3921987882882 49.7305263187625)"
3858,"POINT(13.3914687417991 49.7298572556676)"
3859,"POINT(13.3919164801378 49.7300171522577)"
3860,"POINT(13.3928673634637 49.7303919585383)"
3861,"POINT(13.3938967049275 49.7293945275001)"
3862,"POINT(13.2908786157299 49.6566498747607)"
3863,"POINT(13.2907815538254 49.65703278463)"
3864,"POINT(13.3903210220916 49.7286407491666)"
3865,"POINT(13.3938061307991 49.7280590769527)"
3866,"POINT(13.3879718584196 49.7272082709299)"
3867,"POINT(13.3940485817542 49.7278880920867)"
3868,"POINT(13.3929299326673 49.7276517837825)"
3869,"POINT(13.3940210384398 49.7308201272314)"
3870,"POINT(13.3946783113211 49.7310889652563)"
3871,"POINT(13.3949354398086 49.7318129257369)"
3872,"POINT(13.3951201606005 49.7316356269761)"
3873,"POINT(13.3953750000033 49.7313759230317)"
3874,"POINT(13.3958558587051 49.7311504163656)"
3875,"POINT(13.3999519705232 49.7329036011242)"
3876,"POINT(13.398169996189 49.7325178022107)"
3877,"POINT(13.3977666470342 49.7323620135857)"
3878,"POINT(13.3997487757407 49.7320729091794)"
3879,"POINT(13.3995909959173 49.7320080285049)"
3880,"POINT(13.398476465896 49.7315591784472)"
3881,"POINT(13.4001778533421 49.7313580648374)"
3882,"POINT(13.3975028823144 49.7307363987088)"
3883,"POINT(13.3987930442375 49.7312011973572)"
3884,"POINT(13.4002645937607 49.7311108591387)"
3885,"POINT(13.3992548640712 49.7306854874402)"
3886,"POINT(13.4008070954551 49.7314949559343)"
3887,"POINT(13.4021988189377 49.7322759484522)"
3888,"POINT(13.4029105777606 49.7319560510953)"
3889,"POINT(13.4005986509714 49.7308372479446)"
3890,"POINT(13.4010660163532 49.7310295074305)"
3891,"POINT(13.4020839007062 49.7314040530372)"
3892,"POINT(13.4023650995681 49.7311489814999)"
3893,"POINT(13.4017023422653 49.7309037612934)"
3894,"POINT(13.4029227415309 49.7315251503831)"
3895,"POINT(13.4028619240904 49.7307318863412)"
3896,"POINT(13.4043251868922 49.7309076763166)"
3897,"POINT(13.4049638187689 49.7311515934461)"
3898,"POINT(13.3950370981624 49.7282975932093)"
3899,"POINT(13.3949445154485 49.7298028157121)"
3900,"POINT(13.395956494507 49.728660058763)"
3901,"POINT(13.3972339251398 49.7291417006279)"
3902,"POINT(13.3984962452584 49.7296296803923)"
3903,"POINT(13.396232184151 49.7302545163446)"
3904,"POINT(13.3959657985928 49.7305513366872)"
3905,"POINT(13.3997794411413 49.730107135681)"
3906,"POINT(13.3962079906605 49.7271762491119)"
3907,"POINT(13.4056678945664 49.7334771037606)"
3908,"POINT(13.4062649310151 49.7337242284196)"
3909,"POINT(13.4067017021966 49.7340209476223)"
3910,"POINT(13.4070195139262 49.7334381931984)"
3911,"POINT(13.4073320291475 49.7337659719999)"
3912,"POINT(13.4066978713745 49.7330769606005)"
3913,"POINT(13.4088276423389 49.7336999879454)"
3914,"POINT(13.4053465788485 49.7331207547371)"
3915,"POINT(13.4063892285274 49.7327178759022)"
3916,"POINT(13.4065489919359 49.7329000351908)"
3917,"POINT(13.4068640555151 49.7332581308209)"
3918,"POINT(13.4062310779121 49.732538966574)"
3919,"POINT(13.4080191384144 49.7328078378026)"
3920,"POINT(13.407706139606 49.7324558960118)"
3921,"POINT(13.4073490941901 49.7321056219349)"
3922,"POINT(13.4090244051035 49.7323253884041)"
3923,"POINT(13.4078626384421 49.7326318670132)"
3924,"POINT(13.4001652829518 49.7296847409989)"
3925,"POINT(13.4010185202132 49.7299972545867)"
3926,"POINT(13.4014949684079 49.7301658147201)"
3927,"POINT(13.4007480449355 49.7290334751721)"
3928,"POINT(13.4017908181192 49.7295420275411)"
3929,"POINT(13.4009799205993 49.7287829839769)"
3930,"POINT(13.4020689778106 49.7290337982258)"
3931,"POINT(13.4023374432383 49.7297142306256)"
3932,"POINT(13.4023813037765 49.7284254067185)"
3933,"POINT(13.4029878255425 49.7293915184334)"
3934,"POINT(13.4033607362183 49.7286497998672)"
3935,"POINT(13.4081557460965 49.7313964315367)"
3936,"POINT(13.4101401969074 49.7320026744098)"
3937,"POINT(13.410015400916 49.7333738503185)"
3938,"POINT(13.4071292399424 49.7318882184172)"
3939,"POINT(13.2916216622302 49.6550829144272)"
3940,"POINT(13.4064724600197 49.7321102379191)"
3941,"POINT(13.4060227176655 49.7323037280944)"
3942,"POINT(13.4054604103884 49.7317003223619)"
3943,"POINT(13.4051978497717 49.7314185653799)"
3944,"POINT(13.4057289650308 49.7312395251407)"
3945,"POINT(13.3935490999442 49.7246786487264)"
3946,"POINT(13.3905183889056 49.7252908941658)"
3947,"POINT(13.3930863993932 49.7248869006078)"
3948,"POINT(13.3920171669552 49.7250821280457)"
3949,"POINT(13.3893259386034 49.7253763276452)"
3950,"POINT(13.3937925890633 49.7276638020578)"
3951,"POINT(13.3883128069451 49.7254467820632)"
3952,"POINT(13.389010317483 49.7255052486928)"
3953,"POINT(13.3928686595261 49.7256354682113)"
3954,"POINT(13.3955386247627 49.7252376690082)"
3955,"POINT(13.3953469818574 49.7259584280835)"
3956,"POINT(13.3876779937141 49.7254737803251)"
3957,"POINT(13.3873328147109 49.7235328815384)"
3958,"POINT(13.3874931464168 49.7250746010452)"
3959,"POINT(13.38649878402 49.7252052346673)"
3960,"POINT(13.2946810870232 49.6544826366119)"
3961,"POINT(13.3873070015431 49.7238566840603)"
3962,"POINT(13.3859949595201 49.7240026898588)"
3963,"POINT(13.3858913057858 49.7235915494475)"
3964,"POINT(13.3858296081043 49.7232451502571)"
3965,"POINT(13.3872678143559 49.7231395325194)"
3966,"POINT(13.402271992757 49.7298983231539)"
3967,"POINT(13.4044464466984 49.7308541246749)"
3968,"POINT(13.4046055056185 49.7307986371985)"
3969,"POINT(13.4048627007312 49.7303538398704)"
3970,"POINT(13.4071942171322 49.7303571043478)"
3971,"POINT(13.4075120115154 49.7306940329505)"
3972,"POINT(13.4051493302409 49.7306499034632)"
3973,"POINT(13.4064694815228 49.7301961953607)"
3974,"POINT(13.4061418305122 49.7298124522348)"
3975,"POINT(13.4065317967096 49.729646288161)"
3976,"POINT(13.4062682047997 49.7293703471846)"
3977,"POINT(13.4084920830207 49.7299518684835)"
3978,"POINT(13.4055156562188 49.7292485994103)"
3979,"POINT(13.4058769844814 49.7290111206556)"
3980,"POINT(13.3966483577019 49.7259721956476)"
3981,"POINT(13.3965036902981 49.7251323177759)"
3982,"POINT(13.3965187262981 49.725022428141)"
3983,"POINT(13.3961714768341 49.724983953735)"
3984,"POINT(13.3982550559166 49.7249355376969)"
3985,"POINT(13.3993703954334 49.7248414921629)"
3986,"POINT(13.4001485815629 49.7258891451195)"
3987,"POINT(13.3996492857365 49.7248042979443)"
3988,"POINT(13.4106771980942 49.7305725208348)"
3989,"POINT(13.4119752829782 49.7301452440143)"
3990,"POINT(13.4094132719061 49.730977538474)"
3991,"POINT(13.4098207228266 49.7294703959617)"
3992,"POINT(13.4295260248501 49.7362861461022)"
3993,"POINT(13.4344196849286 49.7359975847685)"
3994,"POINT(13.4285601190736 49.7357003109197)"
3995,"POINT(13.4274243952458 49.7357133096201)"
3996,"POINT(13.4266907279072 49.7358735451785)"
3997,"POINT(13.4278784123149 49.7352005831062)"
3998,"POINT(13.428338898802 49.7355672755896)"
3999,"POINT(13.4312710758282 49.7347216680031)"
4000,"POINT(13.4239717786962 49.7337708547364)"
4001,"POINT(13.424751097535 49.7333408843404)"
4002,"POINT(13.4260671619288 49.7339709877239)"
4003,"POINT(13.4276790826444 49.7338084990381)"
4004,"POINT(13.4257984826035 49.7342524229881)"
4005,"POINT(13.4278864892629 49.7338328860767)"
4006,"POINT(13.3602194767335 49.7324338406669)"
4007,"POINT(13.4290594900244 49.7339656719386)"
4008,"POINT(13.4266711634811 49.7342265978563)"
4009,"POINT(13.4265602839531 49.7349664587811)"
4010,"POINT(13.4260252598459 49.7345286322186)"
4011,"POINT(13.4134946086857 49.7309637613744)"
4012,"POINT(13.4143448216607 49.7306748833107)"
4013,"POINT(13.414890287667 49.7311448583267)"
4014,"POINT(13.4152761542421 49.7309831022311)"
4015,"POINT(13.4166762784559 49.7316758125771)"
4016,"POINT(13.4188228622385 49.7310003697668)"
4017,"POINT(13.4172269877414 49.7316371436229)"
4018,"POINT(13.4193001753841 49.731516079571)"
4019,"POINT(13.4201029387998 49.7312111320536)"
4020,"POINT(13.4211786216588 49.7319281936257)"
4021,"POINT(13.4204825110092 49.7310823897866)"
4022,"POINT(13.4191827179233 49.7301831730373)"
4023,"POINT(13.4178412072264 49.7299433284996)"
4024,"POINT(13.4183527854332 49.7304876583173)"
4025,"POINT(13.4175709079637 49.7307537290233)"
4026,"POINT(13.4198274204927 49.730614737201)"
4027,"POINT(13.4212089503108 49.7307896582322)"
4028,"POINT(13.4132685950925 49.7297382932365)"
4029,"POINT(13.4148652477102 49.7306312912674)"
4030,"POINT(13.4157437330951 49.7306311242764)"
4031,"POINT(13.4108147046302 49.7289908238503)"
4032,"POINT(13.4153634893209 49.729731039352)"
4033,"POINT(13.4152641466348 49.7303514483697)"
4034,"POINT(13.4160808471475 49.7302163495634)"
4035,"POINT(13.4155204942111 49.7300060311813)"
4036,"POINT(13.4318244633786 49.7325653947735)"
4037,"POINT(13.432016910128 49.7317718734119)"
4038,"POINT(13.4293569428765 49.7322343952139)"
4039,"POINT(13.4304103631052 49.7318511987159)"
4040,"POINT(13.4267614648322 49.7321705932329)"
4041,"POINT(13.4300663691453 49.7318984141231)"
4042,"POINT(13.4271581408464 49.7311937613175)"
4043,"POINT(13.4260122214758 49.7317938411445)"
4044,"POINT(13.4318599844892 49.730693667786)"
4045,"POINT(13.4118928576783 49.7283797318662)"
4046,"POINT(13.4048717629161 49.7282939320123)"
4047,"POINT(13.4064833863683 49.7286185967694)"
4048,"POINT(13.4030132542477 49.7259515585959)"
4049,"POINT(13.4025327182438 49.7261691159525)"
4050,"POINT(13.4030528319752 49.7274390419956)"
4051,"POINT(13.404355092931 49.7259918207684)"
4052,"POINT(13.3637469028825 49.7277220935391)"
4053,"POINT(13.4037549156856 49.7273516952924)"
4054,"POINT(13.4026857485558 49.7279190040046)"
4055,"POINT(13.4027021166821 49.7284999674001)"
4056,"POINT(13.4035157931588 49.7276182841472)"
4057,"POINT(13.4037796033107 49.7282282852259)"
4058,"POINT(13.4047596154086 49.7278304823081)"
4059,"POINT(13.4044303353107 49.7285663201725)"
4060,"POINT(13.4056121314315 49.7258652314803)"
4061,"POINT(13.4052332189368 49.7258208582324)"
4062,"POINT(13.4032708654635 49.7256407712493)"
4063,"POINT(13.4024129887057 49.7253103974555)"
4064,"POINT(13.4015680578492 49.7257992284177)"
4065,"POINT(13.40181601381 49.725082962888)"
4066,"POINT(13.4036533256981 49.7257868177404)"
4067,"POINT(13.4004809136796 49.7262094771523)"
4068,"POINT(13.3236316644695 49.6913007684523)"
4069,"POINT(13.4001933328556 49.7247455643441)"
4070,"POINT(13.4045046921084 49.7249023689073)"
4071,"POINT(13.4041043526825 49.7253698540473)"
4072,"POINT(13.4050879619924 49.7242741044233)"
4073,"POINT(13.4028422014405 49.7248342668599)"
4074,"POINT(13.4031184439166 49.7245271109352)"
4075,"POINT(13.4021414869583 49.7247836182774)"
4076,"POINT(13.4032314656891 49.7244091671639)"
4077,"POINT(13.4042296124174 49.7239317106372)"
4078,"POINT(13.4023431256039 49.7244873600815)"
4079,"POINT(13.4033801459755 49.7242528657064)"
4080,"POINT(13.4030279171478 49.723714295079)"
4081,"POINT(13.4018711588707 49.7245118967226)"
4082,"POINT(13.3679858825801 49.6859398615289)"
4083,"POINT(13.3921070587903 49.6945647369453)"
4084,"POINT(13.3918905859621 49.6937029660964)"
4085,"POINT(13.3712736851909 49.6859186383662)"
4086,"POINT(13.3684340197732 49.6868202172109)"
4087,"POINT(13.3654388054119 49.6971068825905)"
4088,"POINT(13.3672358519396 49.6967854650647)"
4089,"POINT(13.3667599719565 49.6980066123499)"
4090,"POINT(13.3662973740527 49.6979363784602)"
4091,"POINT(13.3650543661132 49.6982828019689)"
4092,"POINT(13.3656567828484 49.7016634546563)"
4093,"POINT(13.370340337227 49.6967134855229)"
4094,"POINT(13.3666573688711 49.6846954431332)"
4095,"POINT(13.3680261396878 49.6844781286122)"
4096,"POINT(13.3717343021604 49.6897529485544)"
4097,"POINT(13.3794385593243 49.6966831062497)"
4098,"POINT(13.3907359408825 49.6971398865836)"
4099,"POINT(13.390679460761 49.6962079758128)"
4100,"POINT(13.3925057097781 49.6961623290879)"
4101,"POINT(13.3897683846812 49.6962318857708)"
4102,"POINT(13.3906449404984 49.6956906062417)"
4103,"POINT(13.3747679819587 49.6860018643461)"
4104,"POINT(13.3772669052173 49.6863818637109)"
4105,"POINT(13.3783862397397 49.6858851465316)"
4106,"POINT(13.4002190652954 49.6811490709864)"
4107,"POINT(13.4053750299808 49.6813938886415)"
4108,"POINT(13.4026677894778 49.690383665541)"
4109,"POINT(13.4028048219112 49.6900184572043)"
4110,"POINT(13.401229434382 49.690357227148)"
4111,"POINT(13.3994890967885 49.6903213781631)"
4112,"POINT(13.3905318898526 49.6916559818366)"
4113,"POINT(13.3923485192826 49.6942199730959)"
4114,"POINT(13.3933553058806 49.6941211484883)"
4115,"POINT(13.3932620171896 49.6935896891703)"
4116,"POINT(13.3934060407483 49.6943310597789)"
4117,"POINT(13.3945138672626 49.6936432817824)"
4118,"POINT(13.394468040645 49.6940417123062)"
4119,"POINT(13.3956500235581 49.6936118465694)"
4120,"POINT(13.3959575300487 49.6940634412191)"
4121,"POINT(13.3955809551244 49.6934982787313)"
4122,"POINT(13.4021080551064 49.6932232230092)"
4123,"POINT(13.4010014685859 49.6943698534998)"
4124,"POINT(13.3994611416435 49.6912382743413)"
4125,"POINT(13.4011329311869 49.6923209071957)"
4126,"POINT(13.4020850795511 49.6926127610431)"
4127,"POINT(13.4011828421372 49.6912655315787)"
4128,"POINT(13.4026192899186 49.69130019252)"
4129,"POINT(13.4035686689957 49.6929950952385)"
4130,"POINT(13.4061188239516 49.6938569912161)"
4131,"POINT(13.393255555717 49.6980409520967)"
4132,"POINT(13.3928809385665 49.6987255876395)"
4133,"POINT(13.3948721640765 49.6984031514463)"
4134,"POINT(13.3933587714117 49.697834179311)"
4135,"POINT(13.3930336417298 49.6970730674773)"
4136,"POINT(13.3939529990704 49.697067505773)"
4137,"POINT(13.3938540120624 49.6960678528841)"
4138,"POINT(13.3967405428126 49.6967880062451)"
4139,"POINT(13.3922298408233 49.6949760541989)"
4140,"POINT(13.3948409462351 49.6946981153694)"
4141,"POINT(13.3936850952794 49.6953818839606)"
4142,"POINT(13.3964783046696 49.6958358853476)"
4143,"POINT(13.3963172116556 49.6952764567527)"
4144,"POINT(13.3974898147517 49.6967185932176)"
4145,"POINT(13.3974961456456 49.6965764917677)"
4146,"POINT(13.396978576166 49.6944063740258)"
4147,"POINT(13.398169403933 49.6965266648486)"
4148,"POINT(13.3987247705254 49.6959896105508)"
4149,"POINT(13.3984886385473 49.6962801795155)"
4150,"POINT(13.3984492486099 49.695872335338)"
4151,"POINT(13.3990479162961 49.6965910011957)"
4152,"POINT(13.3990686383075 49.6957247731873)"
4153,"POINT(13.407990731257 49.6942321627606)"
4154,"POINT(13.4044101043054 49.6920506052291)"
4155,"POINT(13.403670665311 49.6913975346257)"
4156,"POINT(13.3228308974847 49.6913957072759)"
4157,"POINT(13.4036646132193 49.6910334501471)"
4158,"POINT(13.4047963877886 49.6891998796758)"
4159,"POINT(13.4051633956177 49.6899324408566)"
4160,"POINT(13.4055432895313 49.6898492403095)"
4161,"POINT(13.3744403038287 49.7098712858678)"
4162,"POINT(13.3649249317313 49.7099970934579)"
4163,"POINT(13.3671762512053 49.7116060341363)"
4164,"POINT(13.3637826842147 49.7097249283992)"
4165,"POINT(13.3635267805493 49.7089343792397)"
4166,"POINT(13.3624779571265 49.7094256084323)"
4167,"POINT(13.3730630944413 49.7121524727232)"
4168,"POINT(13.3731805849063 49.7116603693255)"
4169,"POINT(13.3722339496183 49.712094371551)"
4170,"POINT(13.3260377779124 49.6928642545692)"
4171,"POINT(13.3625993229839 49.7121304856314)"
4172,"POINT(13.3650962875319 49.7122712706051)"
4173,"POINT(13.3662712243062 49.7135023063564)"
4174,"POINT(13.3670612939716 49.7135516045394)"
4175,"POINT(13.3680634630967 49.7119220011509)"
4176,"POINT(13.3677441036104 49.7135634694077)"
4177,"POINT(13.368604737454 49.7136726059516)"
4178,"POINT(13.3694552822109 49.7137140866378)"
4179,"POINT(13.3697109064989 49.7120122434891)"
4180,"POINT(13.3705572153655 49.7139101386386)"
4181,"POINT(13.3675499390515 49.7116276869918)"
4182,"POINT(13.3720311901013 49.7138293313281)"
4183,"POINT(13.3712759923306 49.7131619398041)"
4184,"POINT(13.3714056019965 49.7120595068021)"
4185,"POINT(13.3727915532017 49.7138947429682)"
4186,"POINT(13.3708292227029 49.7120420327997)"
4187,"POINT(13.3658220841118 49.7169704949331)"
4188,"POINT(13.3649313915798 49.7134145869425)"
4189,"POINT(13.3646101056205 49.7157249601494)"
4190,"POINT(13.3647997869813 49.714339309918)"
4191,"POINT(13.3623301770748 49.7141812446865)"
4192,"POINT(13.3624149090629 49.7132815381625)"
4193,"POINT(13.361610056845 49.7154983304529)"
4194,"POINT(13.3672676169489 49.7169078715308)"
4195,"POINT(13.3666481985857 49.7163052512433)"
4196,"POINT(13.3701389882388 49.7168291508826)"
4197,"POINT(13.3719084235819 49.7144812536735)"
4198,"POINT(13.3726652896382 49.7145941401452)"
4199,"POINT(13.3724403797725 49.7164426288843)"
4200,"POINT(13.3723952855332 49.7169863467038)"
4201,"POINT(13.3683322293976 49.7153481952385)"
4202,"POINT(13.3816360487432 49.7191888599915)"
4203,"POINT(13.3811421494725 49.7197948678695)"
4204,"POINT(13.3812045739347 49.7192456769927)"
4205,"POINT(13.3809172499523 49.7192048008795)"
4206,"POINT(13.3807447182153 49.719460716517)"
4207,"POINT(13.378323400109 49.7185769613427)"
4208,"POINT(13.3822194219596 49.7171970153216)"
4209,"POINT(13.3753198192379 49.7163777461273)"
4210,"POINT(13.379435765965 49.7133973137991)"
4211,"POINT(13.3809604683943 49.7144126250917)"
4212,"POINT(13.3768291339564 49.7139685112757)"
4213,"POINT(13.376858159431 49.7133523860753)"
4214,"POINT(13.3755534745211 49.7139449976616)"
4215,"POINT(13.3755880534554 49.7132644557015)"
4216,"POINT(13.3742787630199 49.7139246735019)"
4217,"POINT(13.3743185474367 49.7132486900222)"
4218,"POINT(13.3792696017001 49.7139975157462)"
4219,"POINT(13.3789999154542 49.7149240677267)"
4220,"POINT(13.3784870551809 49.71474130317)"
4221,"POINT(13.3734087866601 49.7198410344951)"
4222,"POINT(13.3732923030268 49.7203816857854)"
4223,"POINT(13.3723538910817 49.7205969295024)"
4224,"POINT(13.3728402767121 49.7203970240668)"
4225,"POINT(13.3750109633741 49.720538452777)"
4226,"POINT(13.3745329643812 49.7204913795418)"
4227,"POINT(13.372119965168 49.7209048003075)"
4228,"POINT(13.3733368387945 49.7210180106073)"
4229,"POINT(13.3743437641331 49.7204727465699)"
4230,"POINT(13.3741953552817 49.7212366271461)"
4231,"POINT(13.3748556594225 49.7212883397499)"
4232,"POINT(13.3749379395783 49.7209371432052)"
4233,"POINT(13.3752982399523 49.7205733908401)"
4234,"POINT(13.3794339250494 49.7099158967646)"
4235,"POINT(13.3770790997538 49.7111304937127)"
4236,"POINT(13.3792190331854 49.7108454954312)"
4237,"POINT(13.3777838831964 49.7116791512158)"
4238,"POINT(13.3774961498619 49.7114286927883)"
4239,"POINT(13.3784491144703 49.7122581856242)"
4240,"POINT(13.3790853984054 49.7128120648726)"
4241,"POINT(13.3785561674559 49.7105924718345)"
4242,"POINT(13.3771219928778 49.710210912968)"
4243,"POINT(13.3759527341034 49.7211285459394)"
4244,"POINT(13.3801433097556 49.72089069429)"
4245,"POINT(13.3779649538069 49.7236666042534)"
4246,"POINT(13.3768178958618 49.7206099196756)"
4247,"POINT(13.3813818424998 49.7198756361447)"
4248,"POINT(13.3822077297223 49.7194381627715)"
4249,"POINT(13.3821263419113 49.7203080485119)"
4250,"POINT(13.3830063324011 49.7196830284373)"
4251,"POINT(13.3826768180046 49.7206502064437)"
4252,"POINT(13.3742928455405 49.7270919168206)"
4253,"POINT(13.3724759124983 49.7256874055493)"
